Month,Total Gallons,Postal Code
7/1/2012,65300,78757
7/1/2012,2309700,78703
7/1/2012,32850100,78726
7/1/2012,19100,78748
7/1/2012,1244300,78702
7/1/2012,24885700,78736
7/1/2012,25646600,78729
7/1/2012,7192900,78717
7/1/2012,137800,78724
7/1/2012,26500,78702
7/1/2012,85895200,78741
7/1/2012,11845100,78735
7/1/2012,54000,78613
7/1/2012,973400,78751
7/1/2012,13623300,78722
7/1/2012,22601700,78723
7/1/2012,18381500,78721
7/1/2012,24957700,78741
7/1/2012,29226500,78730
7/1/2012,6010300,78728
7/1/2012,51091600,78723
7/1/2012,53100,78733
7/1/2012,59619400,78746
7/1/2012,110001300,78731
7/1/2012,62500900,78744
7/1/2012,36716600,78747
7/1/2012,13335600,78751
7/1/2012,13774100,78705
7/1/2012,87526200,78703
7/1/2012,113040400,78749
7/1/2012,6462600,78756
7/1/2012,5763800,78753
7/1/2012,2783100,78754
7/1/2012,207200,78653
7/1/2012,331400,78742
7/1/2012,5177600,78730
7/1/2012,281400,78752
7/1/2012,0,78712
7/1/2012,1906100,78730
7/1/2012,3643300,78617
7/1/2012,17284600,78754
7/1/2012,4613600,78721
7/1/2012,10487200,78660
7/1/2012,95426000,78750
7/1/2012,16095400,78746
7/1/2012,565300,78701
7/1/2012,56353100,78753
7/1/2012,18051975,78752
7/1/2012,60190100,78757
7/1/2012,19102800,78756
7/1/2012,16523500,78749
7/1/2012,1470100,78653
7/1/2012,114524200,78748
7/1/2012,19634700,78752
7/1/2012,885800,78703
7/1/2012,13722700,78703
7/1/2012,16130500,78757
7/1/2012,48295700,78758
7/1/2012,18346400,78748
7/1/2012,82541400,78739
7/1/2012,488000,78757
7/1/2012,4457200,78758
7/1/2012,23876600,78724
7/1/2012,2541000,78759
7/1/2012,44023300,78759
7/1/2012,23252600,78617
7/1/2012,67716600,78727
8/1/2012,8744100,78753
8/1/2012,0,78739
8/1/2012,56400,78726
8/1/2012,152100,78745
8/1/2012,389300,78725
8/1/2012,29608900,78705
8/1/2012,3788900,78754
8/1/2012,18154500,78756
8/1/2012,8200300,78717
8/1/2012,51300,78717
8/1/2012,723100,78731
8/1/2012,392000,78721
8/1/2012,1873300,78701
8/1/2012,199900,78759
8/1/2012,11733100,78726
8/1/2012,17072900,78757
8/1/2012,2162000,78703
8/1/2012,15000,78729
8/1/2012,52928100,78704
8/1/2012,1479500,78736
8/1/2012,242700,78724
8/1/2012,6300,78727
8/1/2012,1799800,78719
8/1/2012,2527000,78750
8/1/2012,3007200,78704
8/1/2012,32300,78758
8/1/2012,1425800,78728
8/1/2012,56000,78724
8/1/2012,619500,78746
8/1/2012,157600,78751
8/1/2012,22900,78748
8/1/2012,80000,78613
8/1/2012,8300,78738
8/1/2012,9600,78721
8/1/2012,171200,78705
8/1/2012,179500,78722
8/1/2012,14344900,78724
8/1/2012,8400,78737
8/1/2012,21525600,78751
8/1/2012,7843400,78726
8/1/2012,977800,78652
8/1/2012,2100,78744
8/1/2012,102742500,78748
8/1/2012,26818100,78744
8/1/2012,59500,78652
8/1/2012,350900,78730
8/1/2012,17900,78732
8/1/2012,3490000,78725
8/1/2012,3462300,78759
8/1/2012,71085800,78704
8/1/2012,27007800,78729
8/1/2012,11100,78702
8/1/2012,97991800,78750
8/1/2012,433400,78653
8/1/2012,0,78754
8/1/2012,512000,78719
8/1/2012,5200700,78721
8/1/2012,10851200,78727
8/1/2012,734600,78705
8/1/2012,84800,78756
8/1/2012,50190400,78759
8/1/2012,53980700,78753
8/1/2012,1565800,78731
8/1/2012,22642100,78617
8/1/2012,11380600,78735
8/1/2012,86454000,78741
8/1/2012,33570700,78729
8/1/2012,6900,78660
8/1/2012,22300,78753
8/1/2012,1540300,78746
8/1/2012,13023300,78705
8/1/2012,538500,78701
8/1/2012,2233500,78736
8/1/2012,1407000,78702
8/1/2012,8497600,78728
8/1/2012,20275300,78721
8/1/2012,33044100,78702
8/1/2012,59570000,78744
8/1/2012,33000,78749
8/1/2012,1343100,78744
8/1/2012,30800,78750
8/1/2012,2273300,78747
8/1/2012,8266000,78747
8/1/2012,17400,78652
8/1/2012,6891100,78741
8/1/2012,362700,78752
8/1/2012,7224500,78717
8/1/2012,138100,78757
8/1/2012,59757300,78758
8/1/2012,9145900,78749
8/1/2012,50400,78741
8/1/2012,5764300,78758
8/1/2012,3289900,78722
8/1/2012,64234000,78717
8/1/2012,1763700,78653
8/1/2012,3251500,78735
8/1/2012,65145700,78727
8/1/2012,318200,78704
8/1/2012,23749800,78723
8/1/2012,5208400,78730
8/1/2012,3256100,78617
8/1/2012,17517800,78748
8/1/2012,0,78712
8/1/2012,13000,78613
8/1/2012,9284700,78702
8/1/2012,106259100,78745
8/1/2012,22600,78747
8/1/2012,326800,78723
8/1/2012,22900,78736
8/1/2012,23697200,78727
8/1/2012,3969600,78660
8/1/2012,5617800,78729
8/1/2012,9490000,78748
8/1/2012,22534600,78741
8/1/2012,51375400,78723
8/1/2012,22288300,78730
8/1/2012,58300,78733
8/1/2012,61641400,78746
8/1/2012,7028600,78728
8/1/2012,17884400,78752
8/1/2012,113536400,78749
8/1/2012,13142200,78751
8/1/2012,14015200,78701
8/1/2012,87356000,78703
8/1/2012,5289400,78745
8/1/2012,22673700,78736
8/1/2012,584000,78757
8/1/2012,30122000,78726
8/1/2012,26888800,78724
8/1/2012,64398100,78753
8/1/2012,14574600,78703
8/1/2012,2166600,78730
8/1/2012,938100,78742
8/1/2012,117811900,78759
8/1/2012,113454800,78731
8/1/2012,241400,78756
8/1/2012,65780800,78739
8/1/2012,14533100,78750
8/1/2012,403900,78751
8/1/2012,21742200,78752
8/1/2012,11171900,78660
8/1/2012,14395200,78737
8/1/2012,41075100,78735
8/1/2012,58673200,78757
8/1/2012,53225300,78758
8/1/2012,34029900,78747
8/1/2012,17436400,78746
8/1/2012,35632200,78745
8/1/2012,34295900,78754
8/1/2012,17696100,78754
8/1/2012,5956800,78756
8/1/2012,21571600,78731
8/1/2012,13645900,78722
8/1/2012,369700,78742
8/1/2012,16814300,78749
8/1/2012,937400,78703
9/1/2012,88215800,78741
9/1/2012,1095600,78703
9/1/2012,653300,78705
9/1/2012,1820800,78747
9/1/2012,476500,78730
9/1/2012,3393200,78759
9/1/2012,10977800,78727
9/1/2012,22260700,78617
9/1/2012,412700,78723
9/1/2012,93000,78757
9/1/2012,65413000,78704
9/1/2012,691200,78746
9/1/2012,1766200,78731
9/1/2012,3257100,78754
9/1/2012,106500,78756
9/1/2012,129400,78722
9/1/2012,39000,78748
9/1/2012,3183900,78722
9/1/2012,609100,78719
9/1/2012,4000,78721
9/1/2012,1733100,78728
9/1/2012,1110800,78702
9/1/2012,3483700,78736
9/1/2012,946300,78652
9/1/2012,8148400,78728
9/1/2012,340100,78704
9/1/2012,10400,78753
9/1/2012,2883900,78725
9/1/2012,17202700,78752
9/1/2012,836600,78731
9/1/2012,3557000,78617
9/1/2012,23700,78726
9/1/2012,0,78754
9/1/2012,16497600,78721
9/1/2012,61360300,78744
9/1/2012,1687900,78701
9/1/2012,323300,78742
9/1/2012,6583800,78729
9/1/2012,13961300,78724
9/1/2012,55400,78750
9/1/2012,3790200,78750
9/1/2012,16558300,78752
9/1/2012,60108100,78757
9/1/2012,17300,78727
9/1/2012,276700,78752
9/1/2012,12400,78737
9/1/2012,3300,78744
9/1/2012,5361900,78730
9/1/2012,33900,78749
9/1/2012,52665300,78717
9/1/2012,15629600,78737
9/1/2012,486800,78701
9/1/2012,50300,78724
9/1/2012,22700,78729
9/1/2012,171200,78751
9/1/2012,1131200,78736
9/1/2012,2999700,78704
9/1/2012,68100,78741
9/1/2012,0,78739
9/1/2012,8598600,78726
9/1/2012,27337900,78744
9/1/2012,105655500,78745
9/1/2012,156300,78745
9/1/2012,48900,78758
9/1/2012,0,78712
9/1/2012,28078100,78729
9/1/2012,2286500,78703
9/1/2012,29500,78736
9/1/2012,216000,78705
9/1/2012,117288300,78748
9/1/2012,561200,78724
9/1/2012,44200,78717
9/1/2012,22166100,78723
9/1/2012,2354500,78719
9/1/2012,48886900,78758
9/1/2012,51650400,78753
9/1/2012,249000,78759
9/1/2012,16252100,78749
9/1/2012,11855100,78748
9/1/2012,53600,78652
9/1/2012,12391600,78726
9/1/2012,22200800,78727
9/1/2012,1360000,78744
9/1/2012,52965900,78704
9/1/2012,19000,78613
9/1/2012,40011100,78735
9/1/2012,16800,78732
9/1/2012,3779800,78735
9/1/2012,14673800,78701
9/1/2012,1450300,78746
9/1/2012,40593800,78729
9/1/2012,317200,78725
9/1/2012,12716300,78735
9/1/2012,7166200,78717
9/1/2012,29184400,78730
9/1/2012,348000,78721
9/1/2012,7257500,78741
9/1/2012,82000,78613
9/1/2012,4854300,78721
9/1/2012,9357700,78749
9/1/2012,2171100,78730
9/1/2012,3484000,78660
9/1/2012,8700,78738
9/1/2012,34200,78702
9/1/2012,6502000,78717
9/1/2012,63100,78652
9/1/2012,5300,78660
9/1/2012,9624200,78747
9/1/2012,64200,78747
9/1/2012,33859500,78726
9/1/2012,60100,78733
9/1/2012,6091700,78728
9/1/2012,23601200,78741
9/1/2012,65102500,78746
9/1/2012,49810500,78723
9/1/2012,14526900,78703
9/1/2012,18392900,78748
9/1/2012,22135500,78724
9/1/2012,9970100,78660
9/1/2012,6205800,78753
9/1/2012,27837200,78754
9/1/2012,31582200,78702
9/1/2012,18306600,78746
9/1/2012,311200,78653
9/1/2012,121460600,78749
9/1/2012,91332200,78703
9/1/2012,101641500,78750
9/1/2012,19311500,78756
9/1/2012,39598900,78747
9/1/2012,22552800,78751
9/1/2012,99695900,78739
9/1/2012,389500,78757
9/1/2012,31986400,78705
9/1/2012,13721900,78722
9/1/2012,818900,78751
9/1/2012,66737500,78727
9/1/2012,17606800,78754
9/1/2012,14925000,78705
9/1/2012,17599800,78757
9/1/2012,57486900,78758
9/1/2012,53431500,78753
9/1/2012,9401500,78702
9/1/2012,13857100,78751
9/1/2012,225100,78756
9/1/2012,14131900,78750
9/1/2012,1402400,78653
9/1/2012,6036600,78756
9/1/2012,125589400,78759
9/1/2012,122783800,78731
9/1/2012,20031200,78731
9/1/2012,6358700,78745
9/1/2012,33799600,78745
9/1/2012,45876200,78759
9/1/2012,972600,78742
9/1/2012,24442700,78736
9/1/2012,5642700,78758
10/1/2012,9122200,78722
10/1/2012,17900,78729
10/1/2012,12906000,78756
10/1/2012,806300,78719
10/1/2012,65100,78747
10/1/2012,324600,78723
10/1/2012,24221800,78729
10/1/2012,58175800,78739
10/1/2012,117300,78759
10/1/2012,4058200,78729
10/1/2012,27301100,78729
10/1/2012,12496600,78726
10/1/2012,426800,78705
10/1/2012,14000,78613
10/1/2012,2692300,78735
10/1/2012,523000,78721
10/1/2012,0,78617
10/1/2012,664000,78652
10/1/2012,2315300,78736
10/1/2012,49172100,78704
10/1/2012,2546100,78704
10/1/2012,2800,78726
10/1/2012,32600,78758
10/1/2012,13036500,78724
10/1/2012,19400600,78617
10/1/2012,52600,78756
10/1/2012,7530600,78727
10/1/2012,354300,78724
10/1/2012,1000,78744
10/1/2012,14500,78748
10/1/2012,2758600,78759
10/1/2012,40600,78652
10/1/2012,446700,78731
10/1/2012,6900,78732
10/1/2012,83974300,78759
10/1/2012,7586100,78728
10/1/2012,5500,78727
10/1/2012,8019600,78749
10/1/2012,2355200,78725
10/1/2012,21823500,78727
10/1/2012,22089200,78723
10/1/2012,312000,78742
10/1/2012,8657300,78702
10/1/2012,19500,78702
10/1/2012,692100,78703
10/1/2012,44293600,78753
10/1/2012,13037300,78703
10/1/2012,971400,78728
10/1/2012,2858300,78722
10/1/2012,10900,78736
10/1/2012,8063500,78747
10/1/2012,4000,78737
10/1/2012,523400,78746
10/1/2012,16092400,78721
10/1/2012,20426900,78724
10/1/2012,40100,78749
10/1/2012,39045900,78757
10/1/2012,39798200,78717
10/1/2012,1151700,78653
10/1/2012,1122900,78746
10/1/2012,2737800,78617
10/1/2012,24400,78741
10/1/2012,78800,78652
10/1/2012,45862600,78758
10/1/2012,78500,78745
10/1/2012,0,78754
10/1/2012,1563000,78703
10/1/2012,45800,78757
10/1/2012,23814200,78744
10/1/2012,18867600,78730
10/1/2012,9082100,78735
10/1/2012,1364000,78701
10/1/2012,1150200,78736
10/1/2012,14788500,78746
10/1/2012,3617800,78741
10/1/2012,65941100,78703
10/1/2012,18700,78750
10/1/2012,80200,78751
10/1/2012,876000,78747
10/1/2012,1000,78753
10/1/2012,650100,78744
10/1/2012,217800,78730
10/1/2012,16572800,78749
10/1/2012,5987200,78726
10/1/2012,18560500,78731
10/1/2012,987600,78731
10/1/2012,83000,78613
10/1/2012,49098800,78704
10/1/2012,8100,78738
10/1/2012,100400,78705
10/1/2012,1000,78721
10/1/2012,8384800,78748
10/1/2012,24436300,78726
10/1/2012,214500,78704
10/1/2012,85318000,78741
10/1/2012,1114100,78702
10/1/2012,102700,78722
10/1/2012,16500,78724
10/1/2012,11300,78660
10/1/2012,7475000,78717
10/1/2012,3606800,78660
10/1/2012,28700,78717
10/1/2012,1598200,78719
10/1/2012,1863700,78730
10/1/2012,254600,78725
10/1/2012,4529000,78721
10/1/2012,4575400,78717
10/1/2012,36092400,78723
10/1/2012,42373100,78746
10/1/2012,74600,78733
10/1/2012,18877100,78741
10/1/2012,4675400,78728
10/1/2012,76761800,78748
10/1/2012,186000,78757
10/1/2012,23323300,78754
10/1/2012,75471800,78745
10/1/2012,1776500,78750
10/1/2012,40490500,78759
10/1/2012,33848400,78745
10/1/2012,11646200,78705
10/1/2012,114600,78653
10/1/2012,48746500,78744
10/1/2012,35057200,78705
10/1/2012,6061400,78756
10/1/2012,0,78712
10/1/2012,13820400,78701
10/1/2012,17596100,78751
10/1/2012,3204400,78754
10/1/2012,16870600,78754
10/1/2012,12937700,78750
10/1/2012,8546800,78660
10/1/2012,783700,78742
10/1/2012,15553200,78757
10/1/2012,4514200,78745
10/1/2012,74800,78756
10/1/2012,14661000,78736
10/1/2012,48950200,78758
10/1/2012,526100,78701
10/1/2012,26114800,78747
10/1/2012,519900,78751
10/1/2012,73291800,78749
10/1/2012,47288200,78727
10/1/2012,16404800,78752
10/1/2012,67259000,78750
10/1/2012,53253400,78753
10/1/2012,26070400,78735
10/1/2012,15359000,78748
10/1/2012,5117800,78753
10/1/2012,5404100,78730
10/1/2012,7928900,78737
10/1/2012,77714400,78731
10/1/2012,4057700,78758
10/1/2012,28022100,78702
10/1/2012,13094600,78752
10/1/2012,108700,78752
10/1/2012,13984500,78751
11/1/2012,9681200,78722
11/1/2012,7808700,78748
11/1/2012,19000,78613
11/1/2012,16900,78732
11/1/2012,26410900,78744
11/1/2012,1322400,78701
11/1/2012,105600,78705
11/1/2012,23500,78741
11/1/2012,4194000,78726
11/1/2012,122000,78736
11/1/2012,20008300,78731
11/1/2012,174400,78704
11/1/2012,4958000,78730
11/1/2012,2165600,78736
11/1/2012,65900,78756
11/1/2012,4200,78737
11/1/2012,21700,78702
11/1/2012,66608200,78750
11/1/2012,7947100,78660
11/1/2012,1108300,78746
11/1/2012,2865500,78735
11/1/2012,900,78744
11/1/2012,1561800,78703
11/1/2012,576400,78751
11/1/2012,244900,78725
11/1/2012,4500,78736
11/1/2012,1075800,78702
11/1/2012,1170000,78744
11/1/2012,53535500,78739
11/1/2012,127100,78756
11/1/2012,4900,78750
11/1/2012,754600,78742
11/1/2012,5062300,78727
11/1/2012,11937300,78726
11/1/2012,500,78617
11/1/2012,14954200,78736
11/1/2012,5400,78738
11/1/2012,39858300,78759
11/1/2012,298400,78730
11/1/2012,64700,78747
11/1/2012,13347100,78724
11/1/2012,97800,78751
11/1/2012,7700,78753
11/1/2012,397100,78723
11/1/2012,10600,78660
11/1/2012,1542700,78719
11/1/2012,692400,78652
11/1/2012,536300,78724
11/1/2012,39700,78717
11/1/2012,2528000,78729
11/1/2012,758400,78747
11/1/2012,17811800,78751
11/1/2012,13085900,78750
11/1/2012,10600,78726
11/1/2012,16470000,78730
11/1/2012,2196700,78725
11/1/2012,533700,78731
11/1/2012,5366000,78721
11/1/2012,7197800,78747
11/1/2012,9350600,78702
11/1/2012,51099000,78704
11/1/2012,112400,78759
11/1/2012,15386300,78721
11/1/2012,17619900,78749
11/1/2012,16800,78729
11/1/2012,45336500,78758
11/1/2012,7297100,78728
11/1/2012,881400,78731
11/1/2012,0,78721
11/1/2012,25949400,78735
11/1/2012,32240500,78745
11/1/2012,60600,78652
11/1/2012,21218100,78726
11/1/2012,15869800,78748
11/1/2012,0,78754
11/1/2012,11198200,78735
11/1/2012,132300,78722
11/1/2012,8983500,78737
11/1/2012,3149500,78741
11/1/2012,37300,78749
11/1/2012,3333800,78717
11/1/2012,489800,78746
11/1/2012,4700,78727
11/1/2012,84823800,78741
11/1/2012,78344300,78745
11/1/2012,6415400,78749
11/1/2012,33200,78758
11/1/2012,3053800,78722
11/1/2012,39108900,78717
11/1/2012,13400,78652
11/1/2012,93300,78745
11/1/2012,10000,78724
11/1/2012,54000,78613
11/1/2012,3388800,78660
11/1/2012,824100,78728
11/1/2012,53100,78757
11/1/2012,50079900,78704
11/1/2012,2228400,78704
11/1/2012,23700,78748
11/1/2012,75495800,78748
11/1/2012,2100,78721
11/1/2012,385100,78705
11/1/2012,25927200,78729
11/1/2012,21083300,78727
11/1/2012,24831800,78729
11/1/2012,22349200,78754
11/1/2012,467200,78719
11/1/2012,6769100,78717
11/1/2012,22305000,78723
11/1/2012,58100,78733
11/1/2012,42185500,78746
11/1/2012,19170800,78741
11/1/2012,4795000,78728
11/1/2012,37031700,78723
11/1/2012,134100,78653
11/1/2012,38964900,78757
11/1/2012,64280500,78703
11/1/2012,19000200,78752
11/1/2012,26295400,78747
11/1/2012,5873600,78756
11/1/2012,50789600,78753
11/1/2012,11492600,78705
11/1/2012,332200,78742
11/1/2012,13775300,78752
11/1/2012,37291200,78705
11/1/2012,47272200,78758
11/1/2012,12982400,78703
11/1/2012,1107400,78730
11/1/2012,1755200,78750
11/1/2012,352000,78701
11/1/2012,643000,78703
11/1/2012,2829000,78759
11/1/2012,86500,78752
11/1/2012,2493300,78745
11/1/2012,27989000,78702
11/1/2012,4398000,78753
11/1/2012,3363400,78758
11/1/2012,13734500,78701
11/1/2012,13830500,78751
11/1/2012,78755000,78731
11/1/2012,80477100,78759
11/1/2012,45620000,78727
11/1/2012,143300,78757
11/1/2012,50554300,78744
11/1/2012,20113200,78724
11/1/2012,1151100,78653
11/1/2012,15254400,78757
11/1/2012,13072500,78756
11/1/2012,14429600,78746
11/1/2012,74996900,78749
11/1/2012,20661700,78617
11/1/2012,16816800,78754
11/1/2012,43558700,78753
11/1/2012,3169700,78617
11/1/2012,3096800,78754
11/1/2012,0,78712
12/1/2012,61200900,78703
12/1/2012,70314200,78749
12/1/2012,22589300,78723
12/1/2012,20045700,78754
12/1/2012,1900,78721
12/1/2012,118000,78759
12/1/2012,56000,78613
12/1/2012,7417300,78747
12/1/2012,3000,78753
12/1/2012,20700,78741
12/1/2012,806100,78731
12/1/2012,3943200,78726
12/1/2012,9500,78724
12/1/2012,318800,78724
12/1/2012,118900,78705
12/1/2012,27969600,78717
12/1/2012,820700,78702
12/1/2012,1600,78744
12/1/2012,78441600,78745
12/1/2012,83309800,78741
12/1/2012,2317600,78735
12/1/2012,4747700,78730
12/1/2012,17594800,78730
12/1/2012,2228500,78736
12/1/2012,1522500,78703
12/1/2012,12488800,78703
12/1/2012,2920100,78660
12/1/2012,19576600,78724
12/1/2012,12318200,78724
12/1/2012,4900,78617
12/1/2012,450300,78746
12/1/2012,2943800,78729
12/1/2012,208500,78725
12/1/2012,20249000,78726
12/1/2012,6697900,78748
12/1/2012,80900,78751
12/1/2012,96900,78745
12/1/2012,41200,78749
12/1/2012,35944800,78759
12/1/2012,64400,78747
12/1/2012,503700,78703
12/1/2012,319400,78730
12/1/2012,846700,78746
12/1/2012,25749400,78729
12/1/2012,47396500,78704
12/1/2012,2182600,78725
12/1/2012,1079900,78701
12/1/2012,75941900,78748
12/1/2012,30300,78702
12/1/2012,15200,78750
12/1/2012,1471500,78704
12/1/2012,22400,78736
12/1/2012,41300,78726
12/1/2012,24028900,78729
12/1/2012,3200,78727
12/1/2012,2755800,78758
12/1/2012,49236300,78704
12/1/2012,10957800,78705
12/1/2012,20100,78732
12/1/2012,3847000,78727
12/1/2012,22200,78652
12/1/2012,11155000,78726
12/1/2012,8789100,78702
12/1/2012,45800,78757
12/1/2012,14589500,78749
12/1/2012,633900,78747
12/1/2012,50805400,78744
12/1/2012,13253800,78756
12/1/2012,362700,78705
12/1/2012,1647100,78719
12/1/2012,26547900,78702
12/1/2012,20100,78748
12/1/2012,1340400,78744
12/1/2012,14900,78729
12/1/2012,29819100,78745
12/1/2012,167600,78722
12/1/2012,20000,78613
12/1/2012,7074400,78717
12/1/2012,4793800,78749
12/1/2012,10308600,78735
12/1/2012,3743400,78717
12/1/2012,205200,78704
12/1/2012,25386300,78744
12/1/2012,69200,78756
12/1/2012,678600,78652
12/1/2012,512200,78731
12/1/2012,341000,78701
12/1/2012,14109600,78736
12/1/2012,7090500,78728
12/1/2012,2790000,78722
12/1/2012,369500,78736
12/1/2012,686600,78728
12/1/2012,20551400,78727
12/1/2012,43678300,78727
12/1/2012,0,78721
12/1/2012,2219500,78741
12/1/2012,13680300,78721
12/1/2012,444700,78751
12/1/2012,77200,78752
12/1/2012,5800,78737
12/1/2012,6500,78738
12/1/2012,6800,78660
12/1/2012,0,78754
12/1/2012,17488200,78731
12/1/2012,54100,78652
12/1/2012,1125600,78730
12/1/2012,20400,78758
12/1/2012,385300,78723
12/1/2012,110500,78757
12/1/2012,33400,78717
12/1/2012,521000,78719
12/1/2012,17553300,78751
12/1/2012,774000,78742
12/1/2012,39547900,78746
12/1/2012,19299000,78741
12/1/2012,48200,78733
12/1/2012,36665000,78723
12/1/2012,4388000,78728
12/1/2012,3482200,78753
12/1/2012,16166500,78754
12/1/2012,7507900,78660
12/1/2012,54280800,78739
12/1/2012,39974500,78753
12/1/2012,13695600,78752
12/1/2012,8668800,78737
12/1/2012,144100,78756
12/1/2012,33296000,78705
12/1/2012,13682900,78746
12/1/2012,5520200,78756
12/1/2012,1317500,78750
12/1/2012,12964000,78751
12/1/2012,1119100,78653
12/1/2012,26381600,78747
12/1/2012,3043200,78617
12/1/2012,12697700,78701
12/1/2012,23413400,78735
12/1/2012,59026900,78750
12/1/2012,9973300,78722
12/1/2012,17932000,78752
12/1/2012,46965200,78753
12/1/2012,73428700,78759
12/1/2012,2783500,78754
12/1/2012,14416600,78757
12/1/2012,1419000,78759
12/1/2012,382300,78742
12/1/2012,3920300,78721
12/1/2012,37765100,78757
12/1/2012,147000,78653
12/1/2012,2451000,78745
12/1/2012,41957700,78758
12/1/2012,75956300,78731
12/1/2012,42326200,78758
12/1/2012,0,78712
12/1/2012,19086900,78617
12/1/2012,16462600,78748
12/1/2012,11091900,78750
1/1/2013,59260300,78749
1/1/2013,88700,78752
1/1/2013,3667400,78726
1/1/2013,2743400,78722
1/1/2013,536200,78719
1/1/2013,10300,78724
1/1/2013,2358300,78736
1/1/2013,259900,78751
1/1/2013,66000,78705
1/1/2013,1400,78744
1/1/2013,12600,78729
1/1/2013,2132400,78741
1/1/2013,8600,78660
1/1/2013,241000,78731
1/1/2013,39205700,78727
1/1/2013,10784100,78735
1/1/2013,22484300,78729
1/1/2013,20669400,78752
1/1/2013,15000,78613
1/1/2013,43503200,78753
1/1/2013,539800,78728
1/1/2013,19645900,78731
1/1/2013,0,78721
1/1/2013,19100,78717
1/1/2013,24219600,78729
1/1/2013,272700,78723
1/1/2013,670400,78724
1/1/2013,227500,78705
1/1/2013,9971300,78705
1/1/2013,4100,78753
1/1/2013,1620700,78719
1/1/2013,742700,78702
1/1/2013,16151700,78721
1/1/2013,2000,78750
1/1/2013,9300,78738
1/1/2013,2425600,78727
1/1/2013,53196100,78753
1/1/2013,43347700,78758
1/1/2013,21700,78652
1/1/2013,369200,78703
1/1/2013,13300,78748
1/1/2013,87800,78759
1/1/2013,1059100,78744
1/1/2013,11917400,78756
1/1/2013,2939300,78753
1/1/2013,3814000,78660
1/1/2013,15900,78732
1/1/2013,26958300,78717
1/1/2013,1005400,78704
1/1/2013,40900,78756
1/1/2013,7200,78702
1/1/2013,47190600,78704
1/1/2013,13538000,78730
1/1/2013,186700,78653
1/1/2013,68500,78751
1/1/2013,332800,78747
1/1/2013,13858400,78724
1/1/2013,5408700,78748
1/1/2013,1786400,78735
1/1/2013,673700,78746
1/1/2013,63320700,78759
1/1/2013,21820800,78724
1/1/2013,1675000,78701
1/1/2013,207700,78730
1/1/2013,16591900,78748
1/1/2013,1144900,78703
1/1/2013,4194100,78721
1/1/2013,2794700,78717
1/1/2013,20000,78613
1/1/2013,2920900,78617
1/1/2013,250000,78746
1/1/2013,111200,78722
1/1/2013,1195300,78730
1/1/2013,462000,78731
1/1/2013,13980200,78726
1/1/2013,719000,78652
1/1/2013,3600,78726
1/1/2013,48200,78652
1/1/2013,7803900,78717
1/1/2013,556100,78736
1/1/2013,6300,78737
1/1/2013,6700,78741
1/1/2013,200,78617
1/1/2013,756200,78742
1/1/2013,47500,78757
1/1/2013,85523800,78741
1/1/2013,2307900,78725
1/1/2013,5200,78736
1/1/2013,800,78727
1/1/2013,208200,78704
1/1/2013,11200,78749
1/1/2013,2237500,78729
1/1/2013,47498600,78704
1/1/2013,34626700,78745
1/1/2013,30903100,78744
1/1/2013,49653100,78758
1/1/2013,387800,78742
1/1/2013,34243800,78757
1/1/2013,23277100,78723
1/1/2013,50908600,78750
